timestamp_ms,label,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
62218536,sitting,-0.0083,-0.9967,0.0305,0.5600,-2.7300,0.7700
62218555,sitting,-0.0083,-0.9975,0.0310,0.5600,-2.7650,0.8050
62218575,sitting,-0.0090,-0.9989,0.0317,0.5250,-2.7300,0.7700
62218594,sitting,-0.0088,-0.9977,0.0312,0.5250,-2.7300,0.7700
62218613,sitting,-0.0093,-0.9984,0.0295,0.5600,-2.7650,0.7700
62218632,sitting,-0.0095,-0.9984,0.0307,0.5600,-2.8000,0.7700
62218651,sitting,-0.0095,-0.9982,0.0300,0.5600,-2.7300,0.7700
62218671,sitting,-0.0088,-0.9987,0.0305,0.5600,-2.8000,0.8050
62218690,sitting,-0.0088,-0.9982,0.0303,0.5600,-2.7300,0.8400
62218709,sitting,-0.0100,-0.9984,0.0300,0.5250,-2.7300,0.8050
62218728,sitting,-0.0090,-0.9977,0.0293,0.5950,-2.7300,0.7700
62218748,sitting,-0.0081,-0.9977,0.0295,0.5600,-2.8000,0.7700
62218767,sitting,-0.0085,-0.9987,0.0312,0.5600,-2.7300,0.7700
62218786,sitting,-0.0088,-0.9987,0.0312,0.5600,-2.8000,0.7350
62218805,sitting,-0.0081,-0.9987,0.0303,0.5600,-2.7300,0.7700
62218825,sitting,-0.0093,-0.9992,0.0300,0.5600,-2.7300,0.7700
62218844,sitting,-0.0090,-0.9984,0.0310,0.5250,-2.7300,0.7700
62218863,sitting,-0.0088,-0.9977,0.0303,0.5600,-2.8000,0.7700
62218882,sitting,-0.0090,-0.9984,0.0303,0.5600,-2.7300,0.7700
62218901,sitting,-0.0085,-0.9984,0.0300,0.5600,-2.7650,0.7700
62218921,sitting,-0.0093,-0.9980,0.0315,0.5600,-2.7650,0.7350
62218940,sitting,-0.0093,-0.9982,0.0317,0.5600,-2.7300,0.7700
62218959,sitting,-0.0088,-0.9987,0.0305,0.5250,-2.7300,0.7700
62218978,sitting,-0.0081,-0.9980,0.0303,0.5600,-2.7300,0.8050
62218998,sitting,-0.0085,-0.9984,0.0315,0.5600,-2.7650,0.7700
62219017,sitting,-0.0090,-0.9980,0.0317,0.5250,-2.7650,0.7700
62219036,sitting,-0.0085,-0.9977,0.0305,0.5250,-2.8000,0.7700
62219055,sitting,-0.0102,-0.9984,0.0300,0.4900,-2.7650,0.8050
62219075,sitting,-0.0095,-0.9984,0.0307,0.5600,-2.7300,0.7700
62219094,sitting,-0.0107,-0.9984,0.0300,0.5600,-2.7300,0.7350
62219113,sitting,-0.0098,-0.9984,0.0300,0.5600,-2.7300,0.7700
62219132,sitting,-0.0093,-0.9984,0.0307,0.5600,-2.7300,0.7700
62219151,sitting,-0.0095,-0.9984,0.0305,0.5600,-2.7300,0.7700
62219171,sitting,-0.0095,-0.9982,0.0303,0.5600,-2.7650,0.7700
62219190,sitting,-0.0100,-0.9987,0.0300,0.5950,-2.7650,0.7700
62219209,sitting,-0.0090,-0.9989,0.0303,0.5600,-2.7300,0.7700
62219228,sitting,-0.0088,-0.9987,0.0312,0.5950,-2.7300,0.7700
62219248,sitting,-0.0093,-0.9982,0.0305,0.5600,-2.8000,0.7700
62219267,sitting,-0.0093,-0.9987,0.0305,0.5600,-2.7300,0.8050
62219286,sitting,-0.0093,-0.9987,0.0312,0.5600,-2.7650,0.7350
62219305,sitting,-0.0090,-0.9987,0.0312,0.5600,-2.7300,0.7700
62219325,sitting,-0.0093,-0.9980,0.0307,0.5600,-2.7650,0.7700
62219344,sitting,-0.0083,-0.9984,0.0303,0.5600,-2.7300,0.7350
62219363,sitting,-0.0090,-0.9982,0.0310,0.5600,-2.7650,0.7700
62219382,sitting,-0.0090,-0.9982,0.0312,0.5950,-2.7650,0.7700
62219401,sitting,-0.0093,-0.9984,0.0300,0.5600,-2.7300,0.7700
62219421,sitting,-0.0088,-0.9982,0.0305,0.5600,-2.7300,0.7700
62219440,sitting,-0.0100,-0.9984,0.0310,0.5600,-2.7650,0.7700
62219459,sitting,-0.0095,-0.9980,0.0305,0.5600,-2.7650,0.7700
62219478,sitting,-0.0093,-0.9980,0.0312,0.5600,-2.8000,0.7700
62219498,sitting,-0.0093,-0.9987,0.0303,0.5950,-2.8000,0.7700
62219517,sitting,-0.0081,-0.9987,0.0305,0.5600,-2.8000,0.7700
62219536,sitting,-0.0090,-0.9989,0.0305,0.5600,-2.8000,0.8050
62219555,sitting,-0.0093,-0.9992,0.0307,0.5600,-2.7650,0.7700
62219575,sitting,-0.0088,-0.9987,0.0312,0.5600,-2.8000,0.8400
62219594,sitting,-0.0095,-0.9987,0.0300,0.5250,-2.8000,0.8050
62219613,sitting,-0.0098,-0.9982,0.0315,0.5600,-2.7650,0.7700
62219632,sitting,-0.0085,-0.9992,0.0305,0.5600,-2.7650,0.7700
62219651,sitting,-0.0093,-0.9984,0.0300,0.5600,-2.7650,0.7700
62219671,sitting,-0.0085,-0.9994,0.0295,0.5250,-2.7650,0.7700
62219690,sitting,-0.0095,-0.9987,0.0305,0.5600,-2.8000,0.7700
62219709,sitting,-0.0095,-0.9977,0.0307,0.5600,-2.7300,0.7700
62219728,sitting,-0.0093,-0.9987,0.0303,0.5600,-2.7300,0.7700
62219748,sitting,-0.0095,-0.9984,0.0312,0.5600,-2.7650,0.7700
62219767,sitting,-0.0095,-0.9980,0.0307,0.5950,-2.7650,0.7700
62219786,sitting,-0.0093,-0.9987,0.0298,0.5950,-2.7300,0.7700
62219805,sitting,-0.0085,-0.9980,0.0312,0.5600,-2.7650,0.7700
62219825,sitting,-0.0100,-0.9980,0.0310,0.5600,-2.7300,0.7700
62219844,sitting,-0.0095,-0.9987,0.0300,0.5600,-2.7300,0.7700
62219863,sitting,-0.0088,-0.9972,0.0315,0.5600,-2.7650,0.7700
62219882,sitting,-0.0088,-0.9989,0.0305,0.5600,-2.7650,0.7700
62219901,sitting,-0.0100,-0.9977,0.0300,0.5600,-2.7300,0.7350
62219921,sitting,-0.0095,-0.9972,0.0307,0.5600,-2.8000,0.7700
62219940,sitting,-0.0102,-0.9975,0.0312,0.5600,-2.7300,0.7700
62219959,sitting,-0.0085,-0.9982,0.0305,0.5600,-2.8000,0.7700
62219978,sitting,-0.0090,-0.9982,0.0300,0.5600,-2.7300,0.7700
62219998,sitting,-0.0102,-0.9982,0.0305,0.5600,-2.7300,0.7700
62220017,sitting,-0.0093,-0.9980,0.0312,0.5600,-2.7650,0.7700
62220036,sitting,-0.0098,-0.9975,0.0315,0.5250,-2.7300,0.7700
62220055,sitting,-0.0088,-0.9984,0.0327,0.5250,-2.7650,0.7700
62220075,sitting,-0.0090,-0.9989,0.0303,0.5950,-2.7650,0.7700
62220094,sitting,-0.0088,-0.9982,0.0300,0.5600,-2.8000,0.8050
62220113,sitting,-0.0093,-0.9984,0.0303,0.5600,-2.7650,0.7700
62220132,sitting,-0.0078,-0.9984,0.0305,0.5250,-2.7650,0.7700
62220151,sitting,-0.0088,-0.9980,0.0312,0.5600,-2.7650,0.7700
62220171,sitting,-0.0095,-0.9975,0.0300,0.5250,-2.7300,0.7700
62220190,sitting,-0.0098,-0.9984,0.0307,0.5600,-2.7300,0.7700
62220209,sitting,-0.0090,-0.9977,0.0312,0.5600,-2.7300,0.7700
62220228,sitting,-0.0095,-0.9977,0.0305,0.5600,-2.7300,0.7700
62220248,sitting,-0.0095,-0.9984,0.0315,0.5600,-2.7650,0.7700
62220267,sitting,-0.0093,-0.9982,0.0307,0.5600,-2.7300,0.7700
62220286,sitting,-0.0100,-0.9984,0.0307,0.5600,-2.7300,0.7700
62220305,sitting,-0.0090,-0.9984,0.0305,0.5600,-2.7650,0.7700
62220325,sitting,-0.0088,-0.9982,0.0303,0.5600,-2.7650,0.7700
62220344,sitting,-0.0093,-0.9987,0.0315,0.5600,-2.7300,0.7700
62220363,sitting,-0.0093,-0.9992,0.0305,0.5600,-2.7300,0.7700
62220382,sitting,-0.0093,-0.9992,0.0307,0.5600,-2.7300,0.7700
62220401,sitting,-0.0100,-0.9984,0.0305,0.5600,-2.7650,0.7700
62220421,sitting,-0.0090,-0.9977,0.0315,0.5600,-2.7650,0.7700
62220440,sitting,-0.0098,-0.9970,0.0310,0.5600,-2.7300,0.7700
62220459,sitting,-0.0090,-0.9984,0.0305,0.5600,-2.7650,0.7700
62220478,sitting,-0.0088,-0.9980,0.0303,0.5600,-2.7650,0.7700
62220498,sitting,-0.0085,-0.9984,0.0315,0.5250,-2.8000,0.7700
62220517,sitting,-0.0098,-0.9980,0.0310,0.5600,-2.7300,0.7700
62220536,sitting,-0.0083,-0.9984,0.0303,0.5250,-2.7650,0.7700
62220555,sitting,-0.0088,-0.9992,0.0310,0.5950,-2.7300,0.7700
62220575,sitting,-0.0095,-0.9984,0.0305,0.5250,-2.7300,0.7700
62220594,sitting,-0.0093,-0.9984,0.0303,0.5250,-2.8000,0.7700
62220613,sitting,-0.0090,-0.9989,0.0307,0.4900,-2.8000,0.7700
62220632,sitting,-0.0090,-0.9984,0.0300,0.5600,-2.7650,0.7700
62220651,sitting,-0.0100,-0.9984,0.0305,0.5950,-2.7300,0.7700
62220671,sitting,-0.0090,-0.9992,0.0307,0.5600,-2.7650,0.7700
62220690,sitting,-0.0085,-0.9989,0.0307,0.5600,-2.7650,0.7350
62220709,sitting,-0.0093,-0.9982,0.0310,0.5600,-2.7650,0.7700
62220728,sitting,-0.0093,-0.9980,0.0310,0.5600,-2.7300,0.8050
62220748,sitting,-0.0090,-0.9980,0.0315,0.5600,-2.7300,0.8050
62220767,sitting,-0.0088,-0.9980,0.0300,0.5600,-2.7300,0.7700
62220786,sitting,-0.0085,-0.9977,0.0303,0.5600,-2.7650,0.7700
62220805,sitting,-0.0088,-0.9984,0.0305,0.5250,-2.7300,0.7700
62220825,sitting,-0.0085,-0.9984,0.0312,0.5600,-2.7300,0.7700
62220844,sitting,-0.0088,-0.9980,0.0305,0.5600,-2.7300,0.7700
62220863,sitting,-0.0095,-0.9989,0.0307,0.5600,-2.7300,0.7700
62220882,sitting,-0.0095,-0.9980,0.0300,0.5600,-2.7300,0.7700
62220901,sitting,-0.0093,-0.9967,0.0305,0.5600,-2.7300,0.7700
62220921,sitting,-0.0088,-0.9989,0.0305,0.5600,-2.7300,0.7700
62220940,sitting,-0.0078,-0.9975,0.0317,0.5600,-2.7300,0.7700
62220959,sitting,-0.0088,-0.9967,0.0303,0.5600,-2.7650,0.7700
62220978,sitting,-0.0088,-0.9977,0.0315,0.5600,-2.7650,0.7700
62220998,sitting,-0.0090,-0.9982,0.0310,0.5600,-2.8000,0.7350
62221017,sitting,-0.0085,-0.9984,0.0312,0.5600,-2.7300,0.7700
62221036,sitting,-0.0088,-0.9984,0.0317,0.5600,-2.7650,0.7700
62221055,sitting,-0.0090,-0.9984,0.0307,0.5600,-2.7650,0.7350
62221075,sitting,-0.0093,-0.9987,0.0307,0.5600,-2.7300,0.7700
62221094,sitting,-0.0095,-0.9982,0.0312,0.5600,-2.7650,0.7700
62221113,sitting,-0.0090,-0.9989,0.0307,0.5600,-2.7650,0.7700
62221132,sitting,-0.0088,-0.9980,0.0312,0.5600,-2.8000,0.7700
62221151,sitting,-0.0083,-0.9987,0.0310,0.5600,-2.7300,0.8050
62221171,sitting,-0.0088,-0.9989,0.0305,0.5600,-2.7650,0.7700
62221190,sitting,-0.0085,-0.9982,0.0312,0.5600,-2.7300,0.7700
62221209,sitting,-0.0088,-0.9980,0.0307,0.5600,-2.7650,0.7350
62221228,sitting,-0.0088,-0.9980,0.0317,0.5950,-2.7650,0.7700
62221248,sitting,-0.0093,-0.9975,0.0307,0.5600,-2.7300,0.7700
62221267,sitting,-0.0085,-0.9989,0.0305,0.5600,-2.8000,0.7700
62221286,sitting,-0.0090,-0.9977,0.0303,0.5250,-2.7650,0.7350
62221305,sitting,-0.0100,-0.9984,0.0298,0.5600,-2.7650,0.7700
62221325,sitting,-0.0081,-0.9980,0.0312,0.5600,-2.7650,0.7350
62221344,sitting,-0.0090,-0.9980,0.0307,0.5600,-2.7300,0.7700
62221363,sitting,-0.0093,-0.9982,0.0298,0.5600,-2.7300,0.7700
62221382,sitting,-0.0095,-0.9977,0.0305,0.5950,-2.7650,0.7700
62221401,sitting,-0.0090,-0.9977,0.0303,0.5600,-2.7300,0.7700
62221421,sitting,-0.0085,-0.9977,0.0312,0.5600,-2.7300,0.7350
62221440,sitting,-0.0100,-0.9982,0.0295,0.5950,-2.7300,0.7700
62221459,sitting,-0.0093,-0.9980,0.0305,0.5600,-2.7300,0.7700
62221478,sitting,-0.0088,-0.9977,0.0303,0.5950,-2.8000,0.7700
62221498,sitting,-0.0081,-0.9977,0.0305,0.5600,-2.7300,0.7700
62221517,sitting,-0.0100,-0.9980,0.0305,0.5600,-2.7650,0.7700
62221536,sitting,-0.0088,-0.9984,0.0303,0.5950,-2.8000,0.7700
62221555,sitting,-0.0088,-0.9975,0.0298,0.5600,-2.7650,0.7700
62221575,sitting,-0.0095,-0.9982,0.0312,0.5600,-2.7300,0.7700
62221594,sitting,-0.0085,-0.9982,0.0305,0.5600,-2.7300,0.7700
62221613,sitting,-0.0093,-0.9987,0.0305,0.5600,-2.7650,0.7700
62221632,sitting,-0.0090,-0.9980,0.0303,0.5600,-2.7650,0.7700
62221651,sitting,-0.0093,-0.9987,0.0307,0.5600,-2.8000,0.7700
62221671,sitting,-0.0095,-0.9980,0.0307,0.5600,-2.7650,0.7700
62221690,sitting,-0.0093,-0.9984,0.0307,0.5250,-2.8000,0.7700
62221709,sitting,-0.0098,-0.9989,0.0303,0.5600,-2.7650,0.7700
62221728,sitting,-0.0098,-0.9977,0.0305,0.5600,-2.7650,0.7700
62221748,sitting,-0.0093,-0.9987,0.0305,0.5600,-2.8000,0.7700
62221767,sitting,-0.0088,-0.9984,0.0303,0.5250,-2.7650,0.7700
62221786,sitting,-0.0085,-0.9987,0.0305,0.5600,-2.7300,0.7700
62221805,sitting,-0.0093,-0.9989,0.0310,0.5250,-2.7300,0.7700
62221825,sitting,-0.0098,-0.9975,0.0305,0.5600,-2.7300,0.7700
62221844,sitting,-0.0095,-0.9977,0.0327,0.5600,-2.7300,0.8050
62221863,sitting,-0.0090,-0.9992,0.0303,0.5600,-2.7300,0.7700
62221882,sitting,-0.0090,-0.9982,0.0295,0.5250,-2.7650,0.7700
62221901,sitting,-0.0095,-0.9982,0.0300,0.5600,-2.7300,0.8050
62221921,sitting,-0.0093,-0.9984,0.0310,0.5950,-2.7300,0.7700
62221940,sitting,-0.0095,-0.9982,0.0300,0.5600,-2.7300,0.7700
62221959,sitting,-0.0081,-0.9980,0.0310,0.5600,-2.7300,0.7700
62221978,sitting,-0.0093,-0.9984,0.0303,0.5600,-2.7650,0.7700
62221998,sitting,-0.0098,-0.9982,0.0307,0.5600,-2.7300,0.7700
62222017,sitting,-0.0100,-0.9984,0.0305,0.5600,-2.7300,0.7700
62222036,sitting,-0.0088,-0.9992,0.0310,0.5600,-2.7300,0.7700
62222055,sitting,-0.0083,-0.9987,0.0293,0.5600,-2.7650,0.7700
62222075,sitting,-0.0085,-0.9984,0.0290,0.5950,-2.7300,0.7700
62222094,sitting,-0.0093,-0.9982,0.0303,0.5950,-2.7650,0.7700
62222113,sitting,-0.0100,-0.9980,0.0312,0.5600,-2.7650,0.7700
62222132,sitting,-0.0095,-0.9987,0.0310,0.5600,-2.7650,0.7700
62222151,sitting,-0.0098,-0.9987,0.0307,0.5600,-2.7300,0.7700
62222171,sitting,-0.0100,-0.9989,0.0300,0.5250,-2.7650,0.7700
62222190,sitting,-0.0083,-0.9989,0.0295,0.5600,-2.7650,0.7350
