timestamp_ms,label,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
61997483,sitting,-0.0383,-0.9984,0.0100,0.8750,-3.5700,-0.0700
61997503,sitting,-0.0388,-0.9980,0.0110,0.8400,-3.5000,-0.0700
61997522,sitting,-0.0393,-0.9982,0.0098,0.8400,-3.5000,-0.0700
61997541,sitting,-0.0393,-0.9982,0.0100,0.8750,-3.5700,-0.1400
61997560,sitting,-0.0383,-0.9989,0.0102,0.8400,-3.5350,-0.1050
61997580,sitting,-0.0395,-0.9977,0.0105,0.8400,-3.4650,-0.0700
61997599,sitting,-0.0398,-0.9987,0.0105,0.8400,-3.5000,-0.0700
61997618,sitting,-0.0403,-0.9987,0.0102,0.8400,-3.5000,-0.0700
61997637,sitting,-0.0395,-0.9987,0.0095,0.8050,-3.4650,-0.1050
61997657,sitting,-0.0383,-0.9982,0.0105,0.8400,-3.4650,-0.0700
61997676,sitting,-0.0386,-0.9982,0.0105,0.8750,-3.5700,-0.0700
61997695,sitting,-0.0386,-0.9984,0.0102,0.8400,-3.5000,-0.0700
61997714,sitting,-0.0393,-0.9984,0.0100,0.8750,-3.5000,-0.0700
61997733,sitting,-0.0393,-0.9980,0.0100,0.8400,-3.5350,-0.1050
61997753,sitting,-0.0388,-0.9984,0.0110,0.8400,-3.5350,-0.1050
61997772,sitting,-0.0390,-0.9975,0.0102,0.8750,-3.5000,-0.1050
61997791,sitting,-0.0386,-0.9977,0.0107,0.8400,-3.5700,-0.0700
61997810,sitting,-0.0381,-0.9977,0.0102,0.8050,-3.5350,-0.0700
61997830,sitting,-0.0395,-0.9980,0.0088,0.8400,-3.5000,-0.0700
61997849,sitting,-0.0386,-0.9989,0.0095,0.8750,-3.5700,-0.0700
61997868,sitting,-0.0378,-0.9980,0.0102,0.8750,-3.6050,-0.0700
61997887,sitting,-0.0390,-0.9975,0.0107,0.8050,-3.5000,-0.1400
61997907,sitting,-0.0393,-0.9980,0.0102,0.8400,-3.4650,-0.1400
61997926,sitting,-0.0393,-0.9989,0.0105,0.8750,-3.5350,-0.0700
61997945,sitting,-0.0395,-0.9982,0.0107,0.8750,-3.5350,-0.1050
61997964,sitting,-0.0395,-0.9980,0.0107,0.8050,-3.5000,-0.1400
61997983,sitting,-0.0395,-0.9982,0.0090,0.8400,-3.5350,-0.0700
61998003,sitting,-0.0395,-0.9980,0.0100,0.8400,-3.5000,-0.0700
61998022,sitting,-0.0393,-0.9977,0.0110,0.7700,-3.5000,-0.0700
